,Taxa,Percentile_score,Count,Count_Total,Fraction
5325,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes_hominis;t__SGB4530,90.8497639544571,1,1,1.0
5326,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus_massiliensis,6.984171063593446,1,1,1.0
5327,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus_massiliensis;t__SGB4006,6.984171063593446,1,1,1.0
5328,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia_SGB14221,22.785337406276035,1,1,1.0
5329,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia_SGB14221;t__SGB14221,22.785337406276035,1,1,1.0
5330,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia_SGB15070,24.590391557900585,1,1,1.0
5331,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia_SGB15070;t__SGB15070,24.590391557900585,1,1,1.0
5332,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia_SGB6487,73.02138294918078,1,1,1.0
5333,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia_SGB6487;t__SGB6487,73.02138294918078,1,1,1.0
5334,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia_luti;t__SGB4829,91.97445154123855,1,1,1.0
5335,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia_obeum;t__SGB4809,87.39239100249931,1,1,1.0
5336,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia_producta;t__SGB4791,80.17217439600111,1,1,1.0
5337,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia_sp_MSK_20_85,93.84893085254096,1,1,1.0
5338,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia_sp_MSK_20_85;t__SGB4828,93.84893085254096,1,1,1.0
5339,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia_sp_Marseille_P3087,68.8281033046376,1,1,1.0
5340,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia_sp_Marseille_P3087;t__SGB4813,68.8281033046376,1,1,1.0
5341,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia_sp_Marseille_P3201T,51.943904470980286,1,1,1.0
5342,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia_sp_Marseille_P3201T;t__SGB29394,51.943904470980286,1,1,1.0
5343,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio_crossotus,88.68369897250764,1,1,1.0
5344,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB35068;s__GGB35068_SGB47850,33.08803110247154,1,1,1.0
5345,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB35068;s__GGB35068_SGB47850;t__SGB47850,33.08803110247154,1,1,1.0
5346,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB3602;s__GGB3602_SGB4574,80.38044987503471,1,1,1.0
5347,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB3602;s__GGB3602_SGB4574;t__SGB4574,80.38044987503471,1,1,1.0
5348,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB9176;s__GGB9176_SGB14114,84.79589003054707,1,1,1.0
5349,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB9176;s__GGB9176_SGB14114;t__SGB14114,84.79589003054707,1,1,1.0
5350,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium_phytofermentans,6.484309913912802,1,1,1.0
5351,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium_phytofermentans;t__SGB4512,6.484309913912802,1,1,1.0
5352,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium_sp_An76,11.899472368786448,1,1,1.0
5353,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium_sp_An76;t__SGB4603,11.899472368786448,1,1,1.0
5354,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_bacterium;t__SGB5267,6.026103860038878,1,1,1.0
5355,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_bacterium;t__SGB82511,4.359900027770064,1,1,1.0
5356,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_bacterium_2_1_46FAA,22.729797278533738,1,1,1.0
5357,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_bacterium_2_1_46FAA;t__SGB4549,22.729797278533738,1,1,1.0
5358,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_bacterium_BX3,80.88031102471535,1,1,1.0
5359,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_bacterium_BX3;t__SGB4651,80.88031102471535,1,1,1.0
5360,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_bacterium_Marseille_Q4251,80.60261038600389,1,1,1.0
5361,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_bacterium_Marseille_Q4251;t__SGB4780,80.60261038600389,1,1,1.0
5362,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_bacterium_NSJ_12,77.21466259372397,1,1,1.0
5363,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_bacterium_NSJ_12;t__SGB6077,77.21466259372397,1,1,1.0
5364,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_bacterium_NSJ_29,47.58400444321022,1,1,1.0
5365,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_bacterium_NSJ_29;t__SGB25431,47.58400444321022,1,1,1.0
5366,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_bacterium_NSJ_38,28.256039988891974,1,1,1.0
5367,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_bacterium_NSJ_38;t__SGB82502,28.256039988891974,1,1,1.0
5368,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_bacterium_NSJ_46,33.19911135795613,1,1,1.0
5369,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_bacterium_NSJ_46;t__SGB47656,33.19911135795613,1,1,1.0
5370,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_bacterium_OF09_6,51.555123576784226,1,1,1.0
5371,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_bacterium_OF09_6;t__SGB4966,51.555123576784226,1,1,1.0
5372,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_bacterium_UBA1818,13.31574562621494,1,1,1.0
5373,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_bacterium_UBA1818;t__SGB4604,13.31574562621494,1,1,1.0
5374,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_unclassified_SGB65957,14.898639266870314,1,1,1.0
5375,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB9086;s__GGB9086_SGB14014;t__SGB14014,12.95473479589003,1,1,1.0
5376,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB9086;s__GGB9086_SGB14014,12.95473479589003,1,1,1.0
5377,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB79916;s__GGB79916_SGB4587;t__SGB4587,80.21382949180783,1,1,1.0
5378,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB3746;s__GGB3746_SGB5089,96.40377672868648,1,1,1.0
5379,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB3616;s__GGB3616_SGB4888,45.30685920577617,1,1,1.0
5380,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB3616;s__GGB3616_SGB4888;t__SGB4888,45.30685920577617,1,1,1.0
5381,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB3616;s__GGB3616_SGB4890,36.226048319911136,1,1,1.0
5382,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB3616;s__GGB3616_SGB4890;t__SGB4890,36.226048319911136,1,1,1.0
5383,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB3617;s__GGB3617_SGB4891,38.08664259927797,1,1,1.0
5384,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB3617;s__GGB3617_SGB4891;t__SGB4891,38.08664259927797,1,1,1.0
5385,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB3619;s__GGB3619_SGB4895,56.27603443487919,1,1,1.0
5386,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB3619;s__GGB3619_SGB4895;t__SGB4895,56.27603443487919,1,1,1.0
5387,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB3619;s__GGB3619_SGB4896,1.5134684809775063,1,1,1.0
5388,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB3619;s__GGB3619_SGB4896;t__SGB4896,1.5134684809775063,1,1,1.0
5389,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB3632;s__GGB3632_SGB4921,43.83504582060539,1,1,1.0
5390,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB3632;s__GGB3632_SGB4921;t__SGB4921,43.83504582060539,1,1,1.0
5391,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB3746;s__GGB3746_SGB5089;t__SGB5089,96.40377672868648,1,1,1.0
5392,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB79916;s__GGB79916_SGB4587,80.21382949180783,1,1,1.0
5393,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB51269;s__GGB51269_SGB5062,88.46153846153845,1,1,1.0
5394,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB51269;s__GGB51269_SGB5062;t__SGB5062,88.46153846153845,1,1,1.0
5395,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB51960;s__GGB51960_SGB72480,36.72590946959178,1,1,1.0
5396,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB51960;s__GGB51960_SGB72480;t__SGB72480,36.72590946959178,1,1,1.0
5397,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB58071;s__GGB58071_SGB79702,7.206331574562622,1,1,1.0
5398,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB58071;s__GGB58071_SGB79702;t__SGB79702,7.206331574562622,1,1,1.0
5399,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB79394;s__GGB79394_SGB105952,24.534851430158287,1,1,1.0
5400,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB79394;s__GGB79394_SGB105952;t__SGB105952,24.534851430158287,1,1,1.0
5401,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB79634;s__GGB79634_SGB101324,78.04776450985838,1,1,1.0
5402,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB79634;s__GGB79634_SGB101324;t__SGB101324,78.04776450985838,1,1,1.0
5403,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB79634;s__GGB79634_SGB5832,84.6292696473202,1,1,1.0
5404,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB79634;s__GGB79634_SGB5832;t__SGB5832,84.6292696473202,1,1,1.0
5405,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriales_unclassified;g__Lawsonibacter;s__Lawsonibacter_sp_NSJ_51;t__SGB15131,52.77700638711469,1,1,1.0
5406,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriales_unclassified;g__Intestinimonas;s__Intestinimonas_SGB15130;t__SGB15130,26.14551513468481,1,1,1.0
5407,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp_AF34_13,83.5740072202166,1,1,1.0
5408,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB79828;s__GGB79828_SGB14190,55.60955290197167,1,1,1.0
5409,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB9060;s__GGB9060_SGB13977,53.66564843099139,1,1,1.0
5410,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB9060;s__GGB9060_SGB13977;t__SGB13977,53.66564843099139,1,1,1.0
5411,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB9061;s__GGB9061_SGB13979,71.46625937239655,1,1,1.0
5412,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB9061;s__GGB9061_SGB13979;t__SGB13979,71.46625937239655,1,1,1.0
5413,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB9062;s__GGB9062_SGB13981,57.80338794779228,1,1,1.0
5414,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB9062;s__GGB9062_SGB13981;t__SGB13981,57.80338794779228,1,1,1.0
5415,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB9063;s__GGB9063_SGB13982,76.13163010274924,1,1,1.0
5416,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB9063;s__GGB9063_SGB13982;t__SGB13982,76.13163010274924,1,1,1.0
5417,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB9065;s__GGB9065_SGB13984,17.064704248819773,1,1,1.0
5418,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB9065;s__GGB9065_SGB13984;t__SGB13984,17.064704248819773,1,1,1.0
5419,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB9568;s__GGB9568_SGB14980,73.66009441821716,1,1,1.0
5420,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB9568;s__GGB9568_SGB14980;t__SGB14980,73.66009441821716,1,1,1.0
5421,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB9782;s__GGB9782_SGB15403,71.21632879755624,1,1,1.0
5422,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB9782;s__GGB9782_SGB15403;t__SGB15403,71.21632879755624,1,1,1.0
5423,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Hungatella;s__Hungatella_hathewayi;t__SGB4614,75.34018328242155,1,1,1.0
5424,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Lactonifactor;s__Lactonifactor_sp_BIOML_A6,20.174951402388224,1,1,1.0
5425,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Lactonifactor;s__Lactonifactor_sp_BIOML_A6;t__SGB48013,20.174951402388224,1,1,1.0
5426,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacteriaceae_unclassified;s__Eubacteriaceae_bacterium;t__SGB3972,20.077756178839213,1,1,1.0
5427,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacteriaceae_unclassified;s__Eubacteriaceae_bacterium;t__SGB4546,33.90724798667037,1,1,1.0
5428,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacteriaceae_unclassified;s__Eubacteriaceae_bacterium;t__SGB5058,17.883921133018607,1,1,1.0
5429,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium_SGB4671,63.718411552346566,1,1,1.0
5430,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium_SGB4671;t__SGB4671,63.718411552346566,1,1,1.0
5431,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium_SGB6276,89.7945015273535,1,1,1.0
5432,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium_SGB6276;t__SGB6276,89.7945015273535,1,1,1.0
5433,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium_sp_AF22_9,70.32768675367953,1,1,1.0
5434,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium_sp_AF22_9;t__SGB5083,70.32768675367953,1,1,1.0
5435,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium_sp_ER2,42.8353235212441,1,1,1.0
5436,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB79828;s__GGB79828_SGB14190;t__SGB14190,55.60955290197167,1,1,1.0
5437,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB79686;s__GGB79686_SGB8594;t__SGB8594,47.417384059983334,1,1,1.0
5438,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriales_unclassified;g__Intestinimonas;s__Intestinimonas_SGB15130,26.14551513468481,1,1,1.0
5439,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB79686;s__GGB79686_SGB8594,47.417384059983334,1,1,1.0
5440,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp_AF34_13;t__SGB4659,83.5740072202166,1,1,1.0
5441,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp_AM58_1XD,1.5690086087198,1,1,1.0
5442,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp_AM58_1XD;t__SGB25539,1.5690086087198,1,1,1.0
5443,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp_OM07_10AC,66.02332685365177,1,1,1.0
5444,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp_OM07_10AC;t__SGB4655,66.02332685365177,1,1,1.0
5445,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp_chh4_2,38.83643432379895,1,1,1.0
5446,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium_sp_chh4_2;t__SGB4743,38.83643432379895,1,1,1.0
5447,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium_tepidum,16.89808386559289,1,1,1.0
5448,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium_tepidum;t__SGB6222,16.89808386559289,1,1,1.0
5449,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB3175;s__GGB3175_SGB4191,92.59927797833934,1,1,1.0
5450,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB3175;s__GGB3175_SGB4191;t__SGB4191,92.59927797833934,1,1,1.0
5451,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB3176;s__GGB3176_SGB4194,57.5812274368231,1,1,1.0
5452,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB3176;s__GGB3176_SGB4194;t__SGB4194,57.5812274368231,1,1,1.0
5453,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB3510;s__GGB3510_SGB4687,27.5617883921133,1,1,1.0
5454,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB3510;s__GGB3510_SGB4687;t__SGB4687,27.5617883921133,1,1,1.0
5455,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB3621;s__GGB3621_SGB4898,11.760622049430713,1,1,1.0
5456,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB3621;s__GGB3621_SGB4898;t__SGB4898,11.760622049430713,1,1,1.0
5457,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB3623;s__GGB3623_SGB4900,47.806164954179394,1,1,1.0
5458,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB3623;s__GGB3623_SGB4900;t__SGB4900,47.806164954179394,1,1,1.0
5459,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB3626;s__GGB3626_SGB4905,12.371563454595945,1,1,1.0
5460,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB3626;s__GGB3626_SGB4905;t__SGB4905,12.371563454595945,1,1,1.0
5461,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB3627;s__GGB3627_SGB4906,69.93890585948348,1,1,1.0
5462,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB3627;s__GGB3627_SGB4906;t__SGB4906,69.93890585948348,1,1,1.0
5463,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB57353;s__GGB57353_SGB58537,49.583449041932795,1,1,1.0
5464,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB57353;s__GGB57353_SGB58537;t__SGB58537,49.583449041932795,1,1,1.0
5465,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB79342;s__GGB79342_SGB106059,16.25937239655651,1,1,1.0
5466,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__GGB79342;s__GGB79342_SGB106059;t__SGB106059,16.25937239655651,1,1,1.0
